t / s;I / A
3481703524.769086;0.000000
3481703524.778086;0.004000
3481703524.788087;0.003000
3481703524.797087;0.006000
3481703524.807088;0.005000
3481703524.816089;0.001000
3481703524.826089;0.003000
3481703524.840090;0.003000
3481703524.846090;0.001000
3481703524.856091;0.002000
3481703524.870091;0.003000
3481703524.880092;0.005000
3481703524.889093;0.000000
3481703524.898093;0.004000
3481703524.907094;0.000000
3481703524.916094;0.000000
3481703524.929095;0.000000
3481703524.938096;0.001000
3481703524.948096;0.000000
3481703524.959097;0.004000
3481703524.968097;0.000000
3481703524.977098;0.004000
3481703524.986098;0.000000
3481703524.999099;0.001000
3481703525.008100;0.001000
3481703525.017100;0.001000
3481703525.027101;0.001000
3481703525.037101;0.003000
3481703525.046102;0.000000
3481703525.056102;0.004000
3481703525.066103;0.001000
3481703525.076103;0.001000
3481703525.089104;0.003000
3481703525.100105;0.004000
3481703525.107105;0.002000
3481703525.116106;0.005000
3481703525.132107;0.005000
3481703525.141107;0.002000
3481703525.150107;0.009000
3481703525.159108;0.003000
3481703525.169109;0.001000
3481703525.178109;0.000000
3481703525.187109;0.005000
3481703525.197110;0.001000
3481703525.209111;0.000000
3481703525.218112;0.003000
3481703525.228112;0.003000
3481703525.237113;0.005000
3481703525.246113;0.002000
3481703525.259114;0.001000
3481703525.268114;0.001000
3481703525.277115;0.002000
3481703525.286115;0.004000
3481703525.299116;0.000000
3481703525.308116;0.001000
3481703525.317117;0.007000
3481703525.326118;0.003000
3481703525.339118;0.002000
3481703525.348119;0.000000
3481703525.357120;0.000000
3481703525.367120;0.005000
3481703525.376121;0.001000
3481703525.390121;0.001000
3481703525.400122;0.000000
3481703525.409122;0.002000
3481703525.418123;0.000000
3481703525.427124;0.000000
3481703525.436124;0.000000
3481703525.449125;0.003000
3481703525.458125;0.000000
3481703525.468126;0.003000
3481703525.477126;0.002000
3481703525.486127;0.003000
3481703525.499127;0.002000
3481703525.508128;0.001000
3481703525.518128;0.001000
3481703525.527129;0.002000
3481703525.536129;0.002000
3481703525.549130;0.004000
3481703525.559131;0.000000
3481703525.568131;0.000000
3481703525.577132;0.002000
3481703525.586133;0.001000
3481703525.600133;0.001000
3481703525.609134;0.000000
3481703525.619134;0.002000
3481703525.628135;0.002000
3481703525.639136;0.003000
3481703525.650136;0.001000
3481703525.659137;0.000000
3481703525.668137;0.001000
3481703525.677138;0.002000
3481703525.686138;0.000000
3481703525.699139;0.004000
3481703525.709140;0.003000
3481703525.723140;0.000000
3481703525.732141;0.002000
3481703525.741141;0.006000
3481703525.750142;0.001000
3481703525.759142;0.004000
3481703525.768143;0.004000
3481703525.778143;0.002000
3481703525.788144;0.003000
3481703525.797144;0.003000
3481703525.807145;0.007000
3481703525.818146;0.003000
3481703525.827147;0.001000
3481703525.836147;0.003000
3481703525.846148;0.001000
3481703525.855148;0.001000
3481703525.868149;0.003000
3481703525.878149;0.003000
3481703525.887150;0.002000
3481703525.896150;0.002000
3481703525.909151;0.005000
3481703525.918151;0.001000
3481703525.927152;0.000000
3481703525.936152;0.001000
3481703525.946153;0.000000
3481703525.955153;0.002000
3481703525.965154;0.001000
3481703525.978155;0.003000
3481703525.987155;0.002000
3481703525.996156;0.000000
3481703526.005157;0.002000
3481703526.019157;0.000000
3481703526.028158;0.000000
3481703526.038158;0.001000
3481703526.047159;0.006000
3481703526.056159;0.004000
3481703526.065160;0.005000
3481703526.078161;0.005000
3481703526.088161;0.001000
3481703526.097162;0.001000
3481703526.106162;0.001000
3481703526.117163;0.002000
3481703526.127163;0.006000
3481703526.136164;0.003000
3481703526.146164;0.004000
3481703526.155165;0.002000
3481703526.169166;0.001000
3481703526.178166;0.003000
3481703526.187167;0.001000
3481703526.196167;0.000000
3481703526.205168;0.000000
3481703526.218169;0.002000
3481703526.227169;0.004000
3481703526.236170;0.003000
3481703526.245170;0.003000
3481703526.259171;0.000000
3481703526.268171;0.001000
3481703526.277172;0.002000
3481703526.286172;0.002000
3481703526.296173;0.004000
3481703526.305174;0.002000
3481703526.315174;0.000000
3481703526.328175;0.004000
3481703526.336175;0.002000
3481703526.351176;0.000000
3481703526.360177;0.000000
3481703526.369177;0.000000
3481703526.378178;0.000000
3481703526.388178;0.004000
3481703526.397179;0.004000
3481703526.406179;0.001000
3481703526.415180;0.005000
3481703526.428181;0.000000
3481703526.437181;0.001000
3481703526.446182;0.001000
3481703526.455182;0.001000
3481703526.468183;0.000000
3481703526.477183;0.000000
3481703526.486184;0.000000
3481703526.495184;0.001000
3481703526.508185;0.002000
3481703526.517186;0.002000
3481703526.526186;0.000000
3481703526.535187;0.002000
3481703526.545187;0.003000
3481703526.558188;0.003000
3481703526.568189;0.001000
3481703526.577189;0.003000
3481703526.587190;0.000000
3481703526.597190;0.003000
3481703526.607191;0.001000
3481703526.616191;0.003000
3481703526.626192;0.005000
3481703526.636193;0.000000
3481703526.646193;0.005000
3481703526.656194;0.002000
3481703526.667194;0.005000
3481703526.678195;0.003000
3481703526.687195;0.002000
3481703526.696196;0.002000
3481703526.705196;0.000000
3481703526.719197;0.004000
3481703526.728198;0.002000
3481703526.738198;0.000000
3481703526.747199;0.002000
3481703526.757199;0.002000
3481703526.767200;0.003000
3481703526.776201;0.000000
3481703526.786201;0.005000
3481703526.795202;0.002000
3481703526.805202;0.004000
3481703526.818203;0.005000
3481703526.827203;0.000000
3481703526.836204;0.002000
3481703526.846205;0.000000
3481703526.855205;0.001000
3481703526.868206;0.000000
3481703526.877206;0.000000
3481703526.887207;0.004000
3481703526.896207;0.003000
3481703526.905208;0.005000
3481703526.918209;0.000000
3481703526.928209;0.003000
3481703526.942210;0.001000
3481703526.952211;0.000000
3481703526.962211;0.000000
3481703526.971212;0.003000
3481703526.981212;0.003000
3481703526.991213;0.001000
3481703527.000214;0.002000
3481703527.010214;0.006000
3481703527.019215;0.000000
3481703527.028215;0.002000
3481703527.038216;0.002000
3481703527.048216;0.004000
3481703527.058217;0.005000
3481703527.067217;0.002000
3481703527.076218;0.003000
3481703527.085218;0.004000
3481703527.095219;0.007000
3481703527.104219;0.001000
3481703527.118220;0.000000
3481703527.127221;0.000000
3481703527.136221;0.001000
3481703527.146222;0.000000
3481703527.155222;0.004000
3481703527.165223;0.003000
3481703527.178224;0.003000
3481703527.187224;0.000000
3481703527.196225;0.000000
3481703527.205225;0.001000
3481703527.218226;0.002000
3481703527.228227;0.005000
3481703527.237227;0.002000
3481703527.246227;0.002000
3481703527.255228;0.005000
3481703527.264228;0.008000
3481703527.278229;0.002000
3481703527.287230;0.000000
3481703527.297230;0.001000
3481703527.306231;0.002000
3481703527.315231;0.005000
3481703527.324232;0.001000
3481703527.338233;0.002000
3481703527.348233;0.002000
3481703527.358234;0.000000
3481703527.367234;0.002000
3481703527.377235;0.000000
3481703527.387236;0.003000
3481703527.396236;0.005000
3481703527.405237;0.002000
3481703527.414237;0.004000
3481703527.428238;0.007000
3481703527.438239;0.000000
3481703527.447239;0.004000
3481703527.456240;0.001000
3481703527.465240;0.001000
3481703527.474240;0.001000
3481703527.488241;0.003000
3481703527.497242;0.002000
3481703527.506242;0.001000
3481703527.516243;0.004000
3481703527.525243;0.001000
3481703527.535244;0.003000
3481703527.550245;0.000000
3481703527.559246;0.001000
3481703527.568246;0.000000
3481703527.577246;0.003000
3481703527.586247;0.001000
3481703527.597248;0.004000
3481703527.606248;0.003000
3481703527.617249;0.000000
3481703527.626249;0.000000
3481703527.634250;0.005000
3481703527.644250;0.002000
3481703527.654251;0.002000
3481703527.664251;0.002000
3481703527.677252;0.002000
3481703527.687253;0.009000
3481703527.698253;0.001000
3481703527.704254;0.004000
3481703527.715254;0.000000
3481703527.724255;0.001000
3481703527.734255;0.004000
3481703527.744256;0.004000
3481703527.757257;0.001000
3481703527.768257;0.003000
3481703527.778258;0.002000
3481703527.787259;0.000000
3481703527.796259;0.000000
3481703527.806260;0.003000
3481703527.816260;0.001000
3481703527.826261;0.000000
3481703527.836261;0.002000
3481703527.845262;0.001000
3481703527.854262;0.008000
3481703527.864263;0.000000
3481703527.874263;0.001000
3481703527.887264;0.002000
3481703527.896265;0.001000
3481703527.906265;0.002000
3481703527.915266;0.005000
3481703527.925266;0.003000
3481703527.934267;0.001000
3481703527.944267;0.003000
3481703527.955268;0.002000
3481703527.965269;0.000000
3481703527.974269;0.003000
3481703527.985270;0.003000
3481703527.995270;0.005000
3481703528.004271;0.007000
3481703528.014271;0.001000
3481703528.028272;0.004000
3481703528.037273;0.001000
3481703528.046273;0.001000
3481703528.055274;0.000000
3481703528.064274;0.001000
3481703528.078275;0.002000
3481703528.087276;0.003000
3481703528.096276;0.001000
3481703528.106277;0.001000
3481703528.115277;0.001000
3481703528.124278;0.001000
3481703528.135278;0.001000
3481703528.144279;0.001000
3481703528.157279;0.003000
3481703528.166280;0.005000
3481703528.175281;0.007000
3481703528.184281;0.000000
3481703528.201282;0.005000
3481703528.210283;0.001000
3481703528.219283;0.000000
3481703528.228284;0.004000
3481703528.237284;0.003000
3481703528.247285;0.004000
3481703528.257285;0.002000
3481703528.266286;0.000000
3481703528.276287;0.002000
3481703528.285287;0.004000
3481703528.294287;0.001000
3481703528.303288;0.000000
3481703528.313289;0.004000
3481703528.326289;0.000000
3481703528.336290;0.003000
3481703528.345290;0.002000
3481703528.354291;0.000000
3481703528.368292;0.002000
3481703528.373292;0.002000
3481703528.386293;0.010000
3481703528.395293;0.017000
3481703528.404294;0.139000
3481703528.413294;1.213000
3481703528.427295;3.339000
3481703528.437295;7.228000
3481703528.446296;8.681000
3481703528.455297;10.086000
3481703528.464297;10.970000
3481703528.473298;10.896000
3481703528.486299;10.785000
3481703528.495299;10.657000
3481703528.504299;10.525000
3481703528.513300;10.385000
3481703528.523301;10.248000
3481703528.537301;10.132000
3481703528.546302;10.034000
3481703528.555303;9.958000
3481703528.564303;9.889000
3481703528.573303;9.817000
3481703528.586304;9.764000
3481703528.595304;9.727000
3481703528.605305;9.704000
3481703528.615306;9.689000
3481703528.624306;9.668000
3481703528.633307;9.645000
3481703528.643307;9.634000
3481703528.656308;9.627000
3481703528.665308;9.628000
3481703528.674309;9.637000
3481703528.684309;9.642000
3481703528.694310;9.646000
3481703528.704311;9.655000
3481703528.715312;9.657000
3481703528.726312;9.662000
3481703528.737313;9.660000
3481703528.743313;9.670000
3481703528.754313;9.670000
3481703528.769315;9.668000
3481703528.779315;9.668000
3481703528.788316;9.662000
3481703528.797316;9.648000
3481703528.806317;9.634000
3481703528.815317;9.616000
3481703528.824318;9.619000
3481703528.833318;9.615000
3481703528.849319;9.622000
3481703528.859320;9.623000
3481703528.864320;9.637000
3481703528.874321;9.635000
3481703528.883321;9.645000
3481703528.896322;9.645000
3481703528.906322;9.645000
3481703528.915323;9.648000
3481703528.925323;9.648000
3481703528.935324;9.645000
3481703528.945325;9.650000
3481703528.954325;9.647000
3481703528.964326;9.649000
3481703528.974326;9.647000
3481703528.983327;9.644000
3481703528.997328;9.652000
3481703529.007328;9.661000
3481703529.016329;9.663000
3481703529.025329;9.678000
3481703529.035330;9.675000
3481703529.045331;9.689000
3481703529.054331;9.688000
3481703529.063332;9.704000
3481703529.077332;9.710000
3481703529.083333;9.719000
3481703529.093333;9.733000
3481703529.106334;9.742000
3481703529.116334;9.748000
3481703529.125335;9.759000
3481703529.135335;9.761000
3481703529.144336;9.770000
3481703529.154336;9.785000
3481703529.163337;9.795000
3481703529.177338;9.811000
3481703529.183338;9.813000
3481703529.193339;9.823000
3481703529.206340;9.834000
3481703529.217340;9.836000
3481703529.227341;9.844000
3481703529.237341;9.850000
3481703529.247342;9.862000
3481703529.257342;9.870000
3481703529.266343;9.880000
3481703529.275343;9.894000
3481703529.284344;9.896000
3481703529.293344;9.902000
3481703529.307345;9.910000
3481703529.316346;9.921000
3481703529.325346;9.931000
3481703529.334347;9.935000
3481703529.343348;9.949000
3481703529.356348;9.947000
3481703529.365349;9.955000
3481703529.377349;9.959000
3481703529.386350;9.964000
3481703529.397350;9.973000
3481703529.407351;9.972000
3481703529.416352;9.979000
3481703529.425352;9.983000
3481703529.434352;9.981000
3481703529.443353;9.986000
3481703529.452353;9.973000
3481703529.468355;9.982000
3481703529.473355;9.981000
3481703529.486356;9.980000
3481703529.492356;9.982000
3481703529.505357;9.981000
3481703529.514357;9.981000
3481703529.523358;9.977000
3481703529.534358;9.979000
3481703529.544359;9.973000
3481703529.554359;9.974000
3481703529.564360;9.974000
3481703529.573360;9.971000
3481703529.582361;9.975000
3481703529.592362;9.976000
3481703529.606362;9.976000
3481703529.615363;9.967000
3481703529.625364;9.974000
3481703529.635364;9.968000
3481703529.644365;9.968000
3481703529.653365;9.974000
3481703529.662366;9.975000
3481703529.672366;9.974000
3481703529.686367;9.975000
3481703529.695368;9.971000
3481703529.705368;9.970000
3481703529.715369;9.974000
3481703529.724369;9.975000
3481703529.734370;9.975000
3481703529.744370;9.978000
3481703529.755371;9.973000
3481703529.766372;9.979000
3481703529.776372;9.977000
3481703529.782372;9.969000
3481703529.792373;9.971000
3481703529.806374;9.974000
3481703529.816374;9.972000
3481703529.825375;9.976000
3481703529.835376;9.975000
3481703529.844376;9.977000
3481703529.853376;9.976000
3481703529.862377;9.973000
3481703529.875378;9.969000
3481703529.884378;9.975000
3481703529.894379;9.976000
3481703529.903379;9.974000
3481703529.912380;9.973000
3481703529.925381;9.973000
3481703529.935381;9.969000
3481703529.944382;9.973000
3481703529.954382;9.969000
3481703529.963383;9.971000
3481703529.973383;9.968000
3481703529.986384;9.972000
3481703529.996385;9.976000
3481703530.006385;9.975000
3481703530.016386;9.974000
3481703530.026387;9.972000
3481703530.036387;9.971000
3481703530.046388;9.969000
3481703530.056388;9.976000
3481703530.065389;9.978000
3481703530.075389;9.973000
3481703530.083390;9.967000
3481703530.093390;9.976000
3481703530.102391;9.970000
3481703530.115392;9.975000
3481703530.125392;9.974000
3481703530.134393;9.967000
3481703530.143393;9.973000
3481703530.152394;9.971000
3481703530.166395;9.973000
3481703530.175395;9.968000
3481703530.185396;9.969000
3481703530.194396;9.973000
3481703530.203397;9.971000
3481703530.212397;9.973000
3481703530.226398;9.976000
3481703530.235398;9.979000
3481703530.244399;9.973000
3481703530.253399;9.972000
3481703530.262400;9.972000
3481703530.275401;9.971000
3481703530.284401;9.971000
3481703530.293402;9.978000
3481703530.303402;9.976000
3481703530.312403;9.973000
3481703530.326404;9.975000
3481703530.335404;9.972000
3481703530.345405;9.975000
3481703530.355405;9.974000
3481703530.365406;9.975000
3481703530.374406;9.970000
3481703530.383407;9.975000
3481703530.393407;9.979000
3481703530.402408;9.974000
3481703530.415409;9.975000
3481703530.424409;9.978000
3481703530.434410;9.972000
3481703530.443410;9.975000
3481703530.452411;9.974000
3481703530.465412;9.972000
3481703530.475412;9.975000
3481703530.485413;9.973000
3481703530.494413;9.971000
3481703530.504414;9.972000
3481703530.514414;9.975000
3481703530.523415;9.977000
3481703530.532415;9.973000
3481703530.541416;9.976000
3481703530.554417;9.973000
3481703530.564417;9.973000
3481703530.573418;9.976000
3481703530.582418;9.972000
3481703530.592419;9.969000
3481703530.601419;9.974000
3481703530.616420;9.975000
3481703530.625421;9.973000
3481703530.635421;9.978000
3481703530.644422;9.974000
3481703530.653422;9.980000
3481703530.663423;9.972000
3481703530.672423;9.970000
3481703530.681424;9.972000
